ID,name,country,businessId
1ece6e52-bf77-4b65-822b-2dd75174c25c,Walt Whitman,,BIZ-BBE-0569
a43c3ba4-a85a-44e5-bc18-65ddcdf9ad67,Walter M. Miller Jr.,,BIZ-BBE-0570
2e6e0148-5e29-4932-9b64-3b30235f2c76,Walter Scott,,BIZ-BBE-0571
7f49c69c-67a2-4df4-b67b-a439c05c2714,Wilkie Collins,,BIZ-BBE-0572
53cd2c3b-25e2-4bc7-97e0-c95345b831b5,Willa Cather,,BIZ-BBE-0573
8755ac37-0c0a-4c8c-9022-bc358ec43ea9,William Blake,,BIZ-BBE-0574
5999316a-f379-48aa-b6b7-c082cbc0c468,William Faulkner,,BIZ-BBE-0575
b8fdd21d-7478-4991-9dae-1ccc79f84a62,William Gibson,,BIZ-BBE-0576
9bf6ca7e-f021-49e2-8820-7a68669d40ab,William Golding,,BIZ-BBE-0577
75a4ee28-fc8b-457a-9079-86ec5f474c34,William Goldman,,BIZ-BBE-0578
970b4544-0338-4046-9814-71b3e0d50c3f,William Makepeace Thackeray,,BIZ-BBE-0579
8da29f9d-b0f3-4584-8208-5093746b1b52,William Paul Young,,BIZ-BBE-0580
05405e2c-e022-44a0-a7c6-7d1baa657740,William Peter Blatty,,BIZ-BBE-0581
c1978839-ae6c-4588-bb92-615f6f76c3d4,William S. Burroughs,,BIZ-BBE-0582
30d011e2-cf85-4181-b9df-009d31bcde69,William Shakespeare,,BIZ-BBE-0583
d6723e97-1165-490c-b8c1-f063fe5dcbae,William Styron,,BIZ-BBE-0584
c290403b-975f-4360-a186-fee2cc45b18a,Wilson Rawls,,BIZ-BBE-0585
94e4f4bb-6991-4ab7-8473-612be1b47d85,Winston Groom,,BIZ-BBE-0586
b6ebd141-7981-4f08-9e5f-08fa680c1adb,Yann Martel,,BIZ-BBE-0587
046884c6-0623-4f1f-8d6d-7255c351da63,Yevgeny Zamyatin,,BIZ-BBE-0588
c24c43db-4b92-4a1d-b873-1496783ce46e,Yuval Noah Harari,,BIZ-BBE-0589
e8a68d95-631a-4fc2-8e21-a9417934a026,Zora Neale Hurston,,BIZ-BBE-0590
3c673a4c-1beb-46f5-99c3-41ce7b758890,أحمد جمال الدين رمضان,,BIZ-BBE-0591
07a32d05-23b7-45ce-9567-1d5aa7da7350,سید مرتضی مصطفوی,,BIZ-BBE-0592
